Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Max Schrock","SDP","AAA,CPX",28,42,139,159,40,25,10,1,4,22,24,16,0,21,3,1,0,0,2,1,0.287769784,"17750"
"DJ Stewart","NYM","AAA",29,51,188,229,43,21,6,0,16,35,41,35,1,46,5,1,0,1,0,0,0.228723404,"17766"
"Jakson Reetz","SFG","AAA",27,82,280,322,68,31,19,1,17,34,57,33,2,90,9,0,0,5,4,2,0.242857142,"17837"
"Willie Calhoun","NYY","AA,AAA",28,11,43,45,12,9,2,0,1,2,4,2,0,5,0,0,0,0,0,0,0.279069767,"17838"
"Tyler Nevin","DET","AAA",26,87,337,385,110,70,22,3,15,63,58,38,0,65,6,4,0,15,4,0,0.326409495,"17893"
"Brendan Rodgers","COL","A+,AAA",26,10,34,38,9,6,2,0,1,4,1,3,0,7,1,0,0,3,0,0,0.264705882,"17907"
"Marcus Wilson","BOS","AAA",26,37,59,68,9,5,3,0,1,12,4,9,0,32,0,0,0,1,5,0,0.152542372,"17910"
"Isan Diaz","DET","A,AAA",27,33,124,141,30,17,4,0,9,30,26,17,2,43,0,0,0,3,3,0,0.241935483,"17922"
"Cedric Mullins","BAL","AA,AAA",28,7,30,31,4,3,0,0,1,2,3,1,0,3,0,0,0,0,0,1,0.133333333,"17929"
"Andrew Stevenson","MIN","AAA",29,106,416,470,132,86,23,7,16,91,57,42,0,97,11,0,1,2,44,5,0.317307692,"17932"
"Sam Hilliard","ATL","AAA",29,4,13,16,4,4,0,0,0,2,2,3,0,5,0,0,0,0,0,0,0.307692307,"17954"
"Scott Kingery","PHI","AAA",29,117,405,466,99,65,18,3,13,68,47,48,0,135,3,5,5,3,24,1,0.244444444,"17975"
"David Fletcher","LAA","AAA",29,85,348,380,115,92,16,3,4,57,38,27,0,24,3,2,0,16,6,2,0.33045977,"17992"
"Paul DeJong","STL","A,AAA",29,12,43,49,13,8,3,0,2,10,16,5,0,15,1,0,0,1,0,0,0.302325581,"18015"
"Hoy Park","ATL","AAA",27,101,317,389,83,60,15,2,6,49,42,60,0,86,4,1,2,6,16,2,0.261829652,"18027"
"Harrison Bader","NYY","AA,AAA",29,10,37,39,5,4,1,0,0,1,1,2,0,8,0,0,0,0,1,0,0.135135135,"18030"
"Mark Mathias","PIT","AAA",28,51,168,204,49,37,8,0,4,26,20,30,0,50,3,3,0,7,4,2,0.291666666,"18032"
"Dylan Moore","SEA","A+,AAA",30,10,35,44,8,7,1,0,0,7,5,7,0,12,2,0,0,0,2,1,0.228571428,"18042"
"Sam Haggerty","SEA","AAA",29,47,185,222,60,33,15,4,8,41,29,29,0,37,4,4,0,1,19,2,0.324324324,"18054"
"Kyle Garlick","MIN","AAA",31,79,298,355,72,39,18,1,14,55,65,43,0,110,8,6,0,6,2,1,0.241610738,"18063"
"Austin Allen","MIA","AAA",29,91,324,366,73,34,15,1,23,49,67,36,0,84,5,1,0,5,0,0,0.225308641,"18083"
"Nathan Lukes","TOR","AAA",28,48,202,222,74,52,16,1,5,39,32,17,1,25,3,0,0,2,3,1,0.366336633,"18123"
"Patrick Mazeika","LAD","AAA",29,52,182,201,39,30,8,0,1,19,17,16,0,28,2,1,0,10,0,0,0.214285714,"18142"
"Seth Brown","OAK","A,AAA",30,4,13,14,5,5,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0.384615384,"18171"
"Nick Dini","TBR","AAA",29,71,202,257,40,23,8,0,9,45,29,44,0,64,7,3,0,5,6,1,0.198019801,"18206"
"Brett Sullivan","SDP","AAA",29,61,238,279,78,48,22,1,7,45,41,32,1,27,2,7,0,5,9,3,0.327731092,"18217"
"Brian Anderson","MIL","AAA",30,2,8,10,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.25,"18289"
"Edwin Rios","CHC","AAA",29,42,152,176,40,23,11,0,6,26,20,20,0,54,4,0,0,1,0,0,0.263157894,"18316"
"Daz Cameron","BAL","AAA",26,110,385,446,103,64,23,0,16,62,67,43,0,95,8,9,1,4,23,6,0.267532467,"18353"
"Victor Robles","WSN","AAA",26,4,11,14,4,1,1,0,2,5,5,3,0,3,0,0,0,0,0,0,0.363636363,"18363"
"Lewin Diaz","BAL","AAA",26,118,414,483,111,73,21,0,17,64,64,60,1,95,4,5,0,8,2,0,0.268115942,"18365"
"Jermaine Palacios","KCR","AAA",26,52,180,198,33,18,5,1,9,18,29,12,0,63,0,5,1,4,3,2,0.183333333,"18371"
"Ryan Mountcastle","BAL","AAA",26,12,54,58,12,10,1,0,1,6,6,4,0,17,0,0,0,0,0,0,0.222222222,"18373"
"Travis Blankenhorn","WSN","AAA",26,108,393,455,103,51,27,2,23,67,75,51,1,110,10,1,0,8,0,2,0.262086513,"18395"
"Juan Yepez","STL","AAA",25,86,341,384,87,54,21,3,9,44,69,33,0,73,4,6,0,18,2,2,0.255131964,"18400"
"P.J. Higgins","ARI","AAA",30,90,347,398,106,70,24,1,11,68,67,42,0,84,4,5,0,16,1,0,0.305475504,"18433"
"Ali Sanchez","ARI","AAA",26,67,238,267,74,53,10,0,11,37,43,26,0,42,0,3,0,13,0,3,0.310924369,"18551"
"Ke'Bryan Hayes","PIT","AAA",26,3,9,12,1,1,0,0,0,1,0,3,0,2,0,0,0,2,0,0,0.111111111,"18577"
"Brendon Davis","DET","AAA",25,43,135,156,24,9,10,0,5,15,14,18,0,47,3,0,0,4,1,0,0.177777777,"18587"
"Hector Perez","TBR","AAA",27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18592"
"Donny Sands","DET","AA,AAA",27,93,339,390,78,47,24,1,6,34,40,45,0,82,1,5,0,10,1,2,0.230088495,"18603"
"Jared Walsh","LAA","AAA",29,52,184,225,40,29,2,0,9,28,28,38,1,78,3,0,0,3,0,2,0.217391304,"18607"
"Ramon Urias","BAL","A+",29,2,6,9,1,1,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0.166666666,"18795"
"Andy Ibanez","DET","AAA",30,20,64,79,19,9,5,0,5,14,16,13,0,14,1,1,0,0,2,1,0.296875,"18819"
"Jose Azocar","SDP","AAA",27,49,201,212,54,40,9,0,5,31,27,9,0,45,2,0,0,7,18,5,0.268656716,"18821"
"Josh Naylor","CLE","AA",26,3,9,9,4,4,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0.444444444,"18839"
"Yohel Pozo","OAK","AAA",26,92,369,391,113,69,26,0,18,48,81,18,2,40,1,3,0,14,2,0,0.306233062,"18848"
"Jahmai Jones","MIL","AAA",25,103,354,445,95,52,28,3,12,71,48,83,0,97,5,1,2,4,12,5,0.268361581,"18872"
"Brandon Lowe","TBR","AAA,CPX",28,5,17,20,4,2,2,0,0,3,1,3,0,6,0,0,0,0,0,0,0.235294117,"18882"
"Seby Zavala","CHW","AAA",29,8,22,24,5,4,0,0,1,2,2,2,0,5,0,0,0,0,0,0,0.227272727,"18887"
"Danny Mendick","NYM","AAA",29,91,373,425,105,75,18,1,11,62,57,46,0,60,6,0,0,12,14,2,0.28150134,"18889"
"Lucius Fox","WSN","A+,AA,AAA,CPX",25,44,131,150,30,25,2,0,3,16,10,15,0,42,0,1,3,2,1,0,0.229007633,"18899"
"Leody Taveras","TEX","AA,AAA",24,4,14,17,3,2,0,0,1,3,5,3,0,4,0,0,0,0,1,0,0.214285714,"18900"
"Yusniel Diaz","LAD","AA",26,94,345,406,96,58,21,1,16,54,60,56,0,78,0,5,0,7,7,4,0.278260869,"18905"
"Estevan Florial","NYY","AAA",25,101,409,482,116,61,23,4,28,83,79,66,2,144,1,6,0,6,25,10,0.283618581,"19151"
"Zack Collins","CLE","AAA",28,116,419,495,105,60,29,0,16,66,76,70,1,159,2,4,0,7,4,1,0.250596658,"19181"
"Taylor Kohlwey","SDP","AAA",28,124,428,518,118,75,29,2,12,71,73,75,1,86,8,5,0,10,15,5,0.275700934,"19212"
"Chris Okey","LAA","AAA",28,63,210,235,59,45,6,2,6,24,26,16,0,48,5,1,3,2,2,2,0.28095238,"19245"
"Jake Fraley","CIN","AAA",28,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.125,"19260"
"Garrett Hampson","MIA","AAA",28,21,92,103,32,25,6,1,0,17,5,9,0,15,1,0,1,4,6,0,0.347826086,"19262"
"Stone Garrett","WSN","AAA",27,2,8,8,4,4,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0.5,"19273"
"Armando Alvarez","SFG","AAA,CPX",28,82,288,329,90,53,18,1,18,55,58,34,0,51,2,5,0,4,9,1,0.3125,"19292"
"Nick Senzel","CIN","AAA",28,15,58,70,13,8,3,1,1,11,3,9,0,15,2,0,0,0,4,0,0.224137931,"19293"
"Nick Solak","SEA","AAA",28,96,345,411,82,57,15,2,8,51,49,53,0,80,10,3,0,9,4,4,0.237681159,"19294"
"Alex Call","WSN","AAA",28,11,40,50,11,7,3,0,1,5,3,7,1,4,1,1,1,1,3,0,0.275,"19296"
"Donovan Walton","SFG","A+,AA,AAA,CPX",29,71,230,271,61,43,12,0,6,35,29,29,1,41,6,4,2,3,3,4,0.265217391,"19314"
"Yadiel Hernandez","WSN","AAA",35,10,39,40,8,6,2,0,0,4,4,1,0,15,0,0,0,0,0,0,0.205128205,"19334"
"Nicky Lopez","KCR","AAA",28,3,10,13,3,2,1,0,0,1,1,3,0,1,0,0,0,0,1,0,0.3,"19339"
"Eli White","ATL","AAA",29,43,169,201,43,29,4,1,9,30,23,30,0,58,0,2,0,3,14,1,0.254437869,"19346"
"Weston Wilson","PHI","AAA",28,125,460,544,119,66,19,3,31,90,86,75,2,146,3,4,2,13,32,6,0.258695652,"19358"
"Trenton Brooks","OAK","AAA",27,118,430,523,123,69,31,1,22,95,90,78,0,77,7,5,3,11,7,0,0.286046511,"19384"
"Brian Serven","COL","AAA",28,38,151,162,30,20,5,0,5,14,20,8,0,51,1,2,0,1,0,0,0.198675496,"19422"
"Yonny Hernandez","LAD","AAA",25,93,322,407,81,62,13,2,4,72,34,75,1,81,4,4,2,9,17,12,0.251552795,"19432"
"Andruw Monasterio","MIL","AAA",26,42,140,178,38,28,6,0,4,26,19,32,0,29,3,3,0,1,11,2,0.271428571,"19455"
"Cooper Hummel","SEA","AAA",28,104,363,455,95,54,27,6,8,71,47,82,0,106,9,1,0,5,26,6,0.261707988,"19458"
"Tommy Edman","STL","AAA",28,2,8,8,2,2,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0.25,"19470"
"Alex De Goti","MIA","AAA",28,55,156,193,28,17,9,0,2,29,13,33,0,52,3,0,1,4,2,1,0.179487179,"19477"
"Kyle Lewis","ARI","AAA",27,63,248,293,92,59,16,0,17,55,80,39,0,58,3,3,0,9,0,0,0.370967741,"19508"
"Taylor Jones","LAA","AAA",29,49,175,204,40,19,13,0,8,32,29,26,0,47,2,1,0,2,5,1,0.228571428,"19533"
"Jaylin Davis","NYM","A,AAA",28,76,268,318,58,29,13,2,14,37,48,41,0,95,7,2,0,3,2,2,0.21641791,"19552"
"Simon Muzziotti","PHI","AAA",24,124,473,524,140,107,22,4,7,67,61,45,2,81,2,3,1,12,26,12,0.295983086,"19553"
"Yordan Alvarez","HOU","AAA",26,3,9,11,3,2,1,0,0,0,2,2,0,1,0,0,0,1,0,0,0.333333333,"19556"
"Zack Short","DET","AAA",28,21,82,100,16,7,4,0,5,20,12,18,0,32,0,0,0,2,1,1,0.195121951,"19562"
"Nate Mondou","CHW","AA,AAA",28,118,394,472,106,68,23,1,14,61,62,71,0,90,2,4,1,3,8,5,0.269035532,"19563"
"Chas McCormick","HOU","AA",28,6,17,22,5,4,0,0,1,6,3,4,0,3,1,0,0,0,1,0,0.294117647,"19599"
"Otto Lopez","TOR","AAA",24,84,318,346,82,65,9,6,2,48,35,23,0,55,3,1,1,4,13,4,0.257861635,"19608"
"Bo Bichette","TOR","AAA",25,2,5,6,4,3,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0.8,"19612"
"Daniel Johnson","SDP","AA,AAA",27,126,469,537,127,76,28,4,19,79,73,53,2,98,7,8,0,2,30,8,0.270788912,"19643"
"Ben DeLuzio","LAD","AAA",28,43,148,171,28,20,4,1,3,20,20,16,0,55,3,2,2,1,6,2,0.189189189,"19644"
"Mike Brosseau","MIL","AAA",29,20,73,78,12,8,0,0,4,8,10,3,0,21,1,1,0,2,0,1,0.164383561,"19683"
"Edward Olivares","KCR","AAA",27,13,52,59,19,11,5,0,3,10,12,3,0,11,3,1,0,0,4,1,0.365384615,"19698"
"Jake Noll","WSN","AAA",29,54,194,213,48,27,15,0,6,24,30,15,0,42,2,2,0,3,0,0,0.24742268,"19703"
"Fernando Tatis Jr.","SDP","AAA",24,8,33,39,17,8,2,0,7,11,15,6,0,3,0,0,0,2,2,0,0.515151515,"19709"
"Darick Hall","PHI","A,AAA",27,76,294,343,92,61,12,1,18,47,57,43,0,65,1,5,0,6,0,0,0.31292517,"19717"
"Carlos Narvaez","NYY","AA,AAA",24,100,343,419,82,52,18,0,12,48,44,64,2,108,9,3,0,12,6,3,0.239067055,"19722"
"Joe Dunand","ATL","AAA",27,95,347,403,93,55,19,2,17,49,52,45,0,107,8,3,0,14,3,2,0.268011527,"19727"
"Josh Rojas","ARI","AAA,CPX",29,13,54,59,14,11,1,0,2,9,8,5,1,10,0,0,0,2,1,0,0.259259259,"19734"
"Rylan Bannon","HOU","AAA",27,95,336,408,81,49,12,2,18,62,56,63,0,90,3,6,0,9,12,9,0.241071428,"19768"
"Dairon Blanco","KCR","AAA",30,49,173,208,60,49,7,1,3,37,19,22,0,35,10,2,1,4,47,6,0.346820809,"19779"
"Esteban Quiroz","PHI","AAA",31,96,325,388,75,49,19,0,7,57,59,57,0,62,3,3,0,9,7,2,0.23076923,"19780"
"Zach Remillard","CHW","AAA",29,65,234,276,55,38,11,1,5,46,28,34,1,50,5,2,1,5,16,1,0.235042735,"19788"
"Jhonny Pereda","CIN","AAA",27,67,231,264,75,54,15,0,6,32,36,32,0,51,0,1,0,10,0,1,0.324675324,"19802"
"Jason Delay","PIT","AAA",28,8,28,31,10,6,4,0,0,4,5,3,0,6,0,0,0,0,1,0,0.357142857,"19806"
"Charles Leblanc","MIA","AAA",27,94,305,370,77,51,12,2,12,49,34,61,1,96,4,0,0,6,4,1,0.252459016,"19813"
"Joshua Palacios","PIT","AA,AAA",27,28,112,127,41,26,6,1,8,25,29,13,0,13,2,0,0,0,5,1,0.366071428,"19818"
"Chuckie Robinson","CIN","AAA",28,101,369,413,107,76,16,2,13,57,74,32,2,77,8,4,0,12,7,2,0.289972899,"19824"
"Cody Thomas","OAK","AAA",28,107,429,477,129,71,27,8,23,67,109,37,0,97,6,5,0,7,5,0,0.3006993,"19828"
"Caleb Hamilton","BOS","AAA",28,42,138,159,23,12,7,0,4,14,14,19,0,55,1,1,0,1,0,0,0.166666666,"19842"
"Abraham Toro","MIL","AAA",26,96,357,414,104,58,36,2,8,53,58,49,0,73,2,6,0,7,8,2,0.291316526,"19844"
"Rene Pinto","TBR","AAA,CPX",26,39,152,166,40,19,12,0,9,26,25,10,0,47,2,2,0,2,1,0,0.263157894,"19859"
"Greg Deichmann","OAK","AA,AAA",28,108,379,426,93,53,15,6,19,67,61,42,0,123,3,2,0,3,16,3,0.245382585,"19872"
"Drew Ellis","PHI","AA,AAA",27,80,289,342,66,33,17,0,16,47,55,48,0,78,4,1,0,8,3,0,0.228373702,"19873"
"Tristan Gray","TBR","AAA",27,132,468,525,110,54,25,1,30,71,98,46,0,166,7,2,1,6,2,3,0.235042735,"19877"
"Adam Haseley","CHW","AAA",27,72,280,313,74,55,10,3,6,39,24,28,1,52,3,0,2,5,10,4,0.264285714,"19878"
"Emmanuel Rivera","ARI","AAA",27,28,112,129,37,20,9,3,5,23,25,12,0,18,2,3,0,4,1,0,0.330357142,"19890"
"Pavin Smith","ARI","AAA",27,62,239,290,76,51,14,2,9,45,49,46,2,47,2,3,0,4,2,0,0.317991631,"19892"
"Diego A. Castillo","ARI","AAA",25,124,454,556,142,105,33,1,3,94,72,97,1,79,0,4,1,13,13,10,0.31277533,"19906"
"Sandro Fabian","TEX","AAA",25,117,444,483,128,73,29,3,23,67,78,23,0,73,8,5,0,15,6,2,0.288288288,"19910"
"Jesus Sanchez","MIA","AAA",25,3,12,13,3,2,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0.25,"19913"
"Blake Perkins","MIL","AAA",26,40,156,182,48,28,14,2,4,28,17,24,0,39,0,2,0,0,5,2,0.307692307,"19921"
"Ryan McKenna","BAL","AAA",26,15,55,61,10,4,2,1,3,14,7,6,0,21,0,0,0,3,2,0,0.181818181,"19928"
"Luke Williams","ATL","AAA",26,90,355,414,92,62,14,4,12,62,53,50,1,89,4,5,0,9,28,6,0.259154929,"19931"
"Aaron Whitefield","LAA","AA",26,37,105,118,20,12,5,0,3,15,13,12,0,47,1,0,0,4,12,2,0.19047619,"19938"
"Cristian Pache","PHI","A,A+,AAA",24,18,68,83,15,12,2,0,1,15,7,14,0,23,1,0,0,3,4,1,0.220588235,"19948"
"Khalil Lee","NYM","AAA",25,21,65,77,12,5,6,0,1,8,7,10,0,17,1,1,0,1,2,0,0.184615384,"19952"
"Mickey Moniak","LAA","AAA",25,33,130,141,40,25,2,5,8,27,23,7,0,35,3,1,0,2,2,1,0.307692307,"19956"
"Blake Rutherford","WSN","AA,AAA",26,74,280,313,94,55,24,3,12,39,49,24,0,56,5,4,0,9,7,2,0.335714285,"19957"
"Carter Kieboom","WSN","A+,AA,AAA",25,44,168,196,43,30,6,1,6,26,25,26,0,45,2,0,0,1,2,1,0.25595238,"19958"
"Taylor Trammell","SEA","AAA",25,85,317,391,85,44,20,0,21,59,63,63,2,104,4,6,1,2,17,4,0.268138801,"19960"
"Colton Welker","SFG","AAA",25,43,135,170,32,27,5,0,0,14,13,30,0,36,4,1,0,5,2,0,0.237037037,"19961"
"Eguy Rosario","SDP","AAA,CPX",23,45,173,195,49,31,11,1,6,27,32,21,2,40,1,0,0,5,4,5,0.283236994,"19964"
"Bobby Dalbec","BOS","AAA",28,114,413,493,111,61,14,3,33,82,79,64,0,169,13,3,0,7,18,2,0.268765133,"19966"
"Ryan Aguilar","LAA","AA",28,22,65,80,11,9,1,0,1,8,9,11,0,31,3,1,0,0,2,1,0.169230769,"19967"
"Jared Oliva","LAA","AAA",27,92,284,325,74,49,12,5,8,48,37,31,0,68,7,0,2,7,16,6,0.26056338,"19968"
"Tres Barrera","STL","AAA",28,60,216,245,46,32,7,0,7,28,33,26,0,49,3,0,0,9,1,1,0.212962962,"19977"
"Conner Capel","OAK","AAA",26,92,341,391,86,58,14,5,9,55,47,46,0,84,3,0,1,7,17,4,0.252199413,"19983"
"Santiago Espinal","TOR","A",28,4,13,15,4,3,1,0,0,2,0,2,0,2,0,0,0,1,1,0,0.307692307,"19997"
"Bryce Johnson","SFG","AAA",27,66,257,298,72,47,13,4,8,48,29,34,0,70,4,0,3,2,18,4,0.280155642,"20002"
"Keston Hiura","MIL","AAA,CPX",26,88,325,378,101,65,13,0,23,56,79,32,2,91,17,4,0,17,0,2,0.31076923,"20003"
"Miles Mastrobuoni","CHC","AAA",27,39,129,165,38,22,11,3,2,35,14,36,0,39,0,0,0,0,9,0,0.294573643,"20017"
"Kramer Robertson","STL","AAA",28,121,409,510,84,67,14,0,3,73,37,81,0,115,16,3,1,14,23,4,0.205378973,"20022"
"Darren McCaughan","SEA","AAA",27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20038"
"Jorge Ona","SDP","AA",26,35,110,123,24,11,10,0,3,13,12,9,0,41,4,0,0,3,2,0,0.218181818,"20040"
"Brian Miller","MIA","AAA",27,81,270,312,65,50,10,3,2,34,30,32,0,65,3,4,3,4,18,6,0.24074074,"20047"
"Bligh Madris","HOU","AAA",27,100,378,456,89,58,10,6,15,61,53,67,2,115,2,6,2,3,12,6,0.235449735,"20054"
"Alan Trejo","COL","AAA",27,12,46,54,17,11,4,1,1,9,4,7,0,12,1,0,0,0,2,1,0.369565217,"20056"
"Evan White","SEA","AAA",27,2,7,9,1,1,0,0,0,1,1,1,0,3,1,0,0,2,1,0,0.142857142,"20078"
"Mark Contreras","MIN","AAA",28,90,340,381,93,65,17,1,10,52,54,36,0,99,5,0,0,3,23,8,0.273529411,"20122"
"Dylan Carlson","STL","AAA",24,3,9,12,3,2,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0.333333333,"20126"
"Matthew Batten","SDP","AAA",28,86,353,413,83,50,20,1,12,71,50,55,0,99,3,2,0,4,27,4,0.235127478,"20157"
"J.J. Matijevic","HOU","AAA",27,118,435,495,106,58,26,6,16,66,76,54,0,122,3,3,0,12,8,1,0.24367816,"20165"
"Miguel Vargas","LAD","AAA",23,60,236,285,68,43,15,0,10,45,43,46,0,57,2,1,0,7,8,0,0.288135593,"20178"
"Brandon Marsh","PHI","AAA",25,2,6,10,3,2,1,0,0,1,2,4,0,1,0,0,0,0,2,0,0.5,"20202"
"Jo Adell","LAA","AAA",24,74,278,330,76,37,15,0,24,62,57,40,3,87,7,3,0,7,9,1,0.273381294,"20220"
"Gilberto Celestino","MIN","A,AAA",24,59,197,245,48,30,12,2,4,33,31,42,0,42,4,1,1,12,4,2,0.243654822,"20233"
"Kevin Smith","OAK","AAA",26,42,170,183,55,31,8,0,16,41,46,13,0,49,0,0,0,1,9,2,0.323529411,"20242"
"Mario Feliciano","DET","A,AA,CPX",24,52,189,206,44,32,12,0,0,22,20,10,0,30,5,2,0,8,0,0,0.232804232,"20263"
"Jonathan Arauz","NYM","AAA",24,100,352,415,84,53,14,3,14,59,53,55,0,90,2,6,0,6,2,0,0.238636363,"20275"
"Ben Rortvedt","NYY","A,AA,AAA",25,33,117,139,34,20,8,0,6,22,23,17,0,32,5,0,0,2,2,0,0.29059829,"20287"
"Corey Julks","HOU","AAA",27,27,104,129,25,9,12,1,3,26,11,24,0,23,1,0,0,7,6,1,0.240384615,"20311"
"Stuart Fairchild","CIN","AAA",27,24,94,114,26,19,2,1,4,19,13,11,0,27,6,1,2,2,3,1,0.276595744,"20321"
"Alex Kirilloff","MIN","A,AAA",25,20,77,88,27,17,4,0,6,16,19,9,0,16,2,0,0,0,2,1,0.35064935,"20325"
"Luis Gonzalez","SFG","AAA,CPX",27,31,105,123,26,18,6,1,1,16,7,14,0,24,3,1,0,4,6,2,0.247619047,"20332"
"Ernie Clement","TOR","AAA",27,72,287,320,100,67,21,1,11,57,58,26,0,16,1,3,3,5,12,2,0.348432055,"20352"
"Luis Garcia Jr.","WSN","AAA",23,25,97,108,26,17,8,0,1,15,13,8,0,13,0,3,0,4,2,0,0.268041237,"20391"
"Jared Young","CHC","AAA",27,90,310,376,96,57,16,2,21,71,72,50,1,84,10,4,2,6,7,3,0.309677419,"20404"
"Royce Lewis","MIN","AA,AAA",24,14,51,59,18,10,2,0,6,14,14,6,0,16,1,1,0,1,5,1,0.352941176,"20437"
"Brewer Hicklen","PHI","AAA",27,72,242,286,57,27,17,3,10,52,33,36,1,70,7,1,0,5,21,3,0.23553719,"20450"
"Jazz Chisholm Jr.","MIA","A,AAA",25,5,14,19,4,2,2,0,0,2,4,5,0,2,0,0,0,0,2,0,0.285714285,"20454"
"Irving Lopez","STL","AA,AAA",28,97,288,346,75,48,17,1,9,41,53,43,0,66,8,3,4,9,0,0,0.260416666,"20463"
"Seth Beer","ARI","AA,AAA",26,102,377,438,103,66,22,0,15,63,66,40,3,104,17,4,0,8,0,0,0.273209549,"20493"
"Scott Hurst","STL","AAA",27,10,30,36,4,4,0,0,0,2,2,5,0,12,1,0,0,0,4,0,0.133333333,"20501"
"Drew Waters","KCR","AAA",24,13,52,58,17,7,6,2,2,12,6,6,0,13,0,0,0,3,2,0,0.326923076,"20505"
"Jack Larsen","SFG","AAA",28,32,100,129,27,24,3,0,0,15,10,26,1,32,2,0,1,0,1,1,0.27,"20510"
"Nick Madrigal","CHC","AAA",26,16,59,70,25,15,6,3,1,18,7,8,0,7,3,0,0,2,0,0,0.423728813,"20521"
"Nolan Jones","COL","AAA",25,39,149,187,53,26,13,2,12,38,42,33,0,43,4,1,0,3,5,0,0.355704697,"20529"
"Vidal Brujan","TBR","AAA",25,59,239,276,65,40,11,4,10,41,32,31,0,49,4,2,0,3,19,14,0.271966527,"20536"
"Jose Miranda","MIN","AAA",25,39,161,181,41,31,6,1,3,24,23,15,0,29,3,2,0,6,2,0,0.254658385,"20538"
"Jose Devers","MIA","AA",23,96,373,420,103,69,21,6,7,61,46,36,0,62,8,1,2,3,5,2,0.27613941,"20540"
"Elehuris Montero","COL","AAA",24,35,142,163,51,30,6,0,15,32,48,14,0,28,2,5,0,2,0,1,0.359154929,"20543"
"CJ Alexander","KCR","AAA,CPX",26,92,303,339,70,33,19,1,17,52,49,30,0,97,3,3,0,5,4,2,0.231023102,"20557"
"Kody Clemens","PHI","AAA",27,62,234,279,60,28,10,4,18,51,52,43,0,58,1,1,0,3,7,3,0.256410256,"20572"
"Ivan Herrera","STL","AAA",23,83,290,375,86,48,27,1,10,66,60,75,0,77,8,2,0,4,11,2,0.296551724,"20599"
"Logan Porter","KCR","AAA",27,110,379,448,88,59,16,0,13,52,48,60,0,113,4,5,0,12,1,1,0.232189973,"20626"
"Carlos Perez","CHW","AAA",26,77,287,312,69,45,12,0,12,31,34,19,0,41,4,2,0,6,0,0,0.240418118,"20805"
"Dermis Garcia","OAK","AAA",25,45,171,198,45,24,8,1,12,29,29,22,0,63,4,1,0,7,3,0,0.263157894,"20926"
"Oscar Gonzalez","CLE","AAA",25,83,335,362,96,56,23,4,13,49,64,19,0,83,2,6,0,7,2,0,0.286567164,"20970"
"Leo Rivas","SEA","AA",25,106,329,436,84,66,11,2,5,71,47,86,0,89,7,9,5,3,50,10,0.255319148,"21009"
"Trey Cabbage","LAA","AAA",26,107,418,474,128,70,25,3,30,83,89,45,1,142,6,3,2,6,32,3,0.306220095,"21078"
"Alejo Lopez","CIN","AAA",27,125,466,558,136,97,30,2,7,76,43,79,1,76,8,3,0,18,18,4,0.291845493,"21127"
"Tyler Payne","LAA","AA",30,44,144,157,45,30,11,0,4,18,26,11,0,32,2,0,0,4,0,0,0.3125,"21139"
"Sean Bouchard","COL","A+,AAA,CPX",27,22,74,93,18,12,4,0,2,13,11,17,0,19,2,0,0,2,5,0,0.243243243,"21270"
"Dalton Guthrie","PHI","AAA",27,80,299,343,82,60,15,3,4,36,32,33,0,73,9,1,1,5,7,4,0.274247491,"21293"
"Mark Kolozsvary","BAL","AA,AAA",27,31,101,111,18,11,3,0,4,13,13,7,0,39,3,0,0,3,1,0,0.178217821,"21304"
"Michael Papierski","DET","AAA",27,77,256,305,68,45,14,1,8,43,51,42,1,65,3,4,0,7,0,0,0.265625,"21386"
"Lars Nootbaar","STL","AA,AAA",25,5,20,21,7,4,1,0,2,4,6,1,0,4,0,0,0,0,0,0,0.35,"21454"
"Brandon Lockridge","NYY","AA,AAA",26,92,280,325,83,60,16,4,3,42,28,36,0,74,3,3,3,6,40,5,0.296428571,"21496"
"Luken Baker","STL","AAA",26,84,314,380,105,50,22,0,33,71,98,59,1,76,3,4,0,9,0,0,0.334394904,"21497"
"Trevor Larnach","MIN","AAA",26,72,262,323,71,41,14,1,15,56,47,50,1,90,3,8,0,5,2,2,0.270992366,"21501"
"Jonathan India","CIN","AAA",26,2,5,6,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0.2,"21523"
"Joey Bart","SFG","AAA",26,60,206,244,51,33,12,0,6,33,28,30,0,69,6,2,0,4,1,0,0.247572815,"21524"
